id,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera
4613,2019/4/3,shot,gun,53,M,W,Brownstown,IN,FALSE,other,Not fleeing,FALSE
4614,2019/4/3,shot,gun,50,M,H,San Diego,CA,FALSE,attack,Not fleeing,TRUE
4616,2019/4/3,shot,gun,55,M,H,Boynton Beach,FL,FALSE,attack,Not fleeing,FALSE
4617,2019/4/3,shot,gun,,M,W,Pelion,SC,FALSE,other,Car,FALSE
4619,2019/4/4,shot,unarmed,37,M,W,Kalamazoo,MI,TRUE,other,Not fleeing,FALSE
4625,2019/4/4,shot,undetermined,30,M,H,Anaheim,CA,FALSE,other,Not fleeing,FALSE
4626,2019/4/5,shot,knife,26,M,,Bloomingdale,IL,FALSE,other,Car,FALSE
4624,2019/4/6,shot,gun,36,M,,New Albany,IN,TRUE,attack,Not fleeing,FALSE
4621,2019/4/7,shot,gun,24,M,B,Greeneville,TN,FALSE,attack,Not fleeing,FALSE
4622,2019/4/7,shot,unarmed,35,M,B,Blytheville,AR,TRUE,attack,Foot,TRUE
4630,2019/4/7,shot,knife,42,M,W,Hamilton County,TN,FALSE,attack,Not fleeing,FALSE
4631,2019/4/8,shot,gun,37,M,B,Salt Lake City,UT,FALSE,attack,Car,FALSE
4627,2019/4/9,shot,gun,28,M,W,Pueblo,CO,FALSE,attack,Foot,FALSE
4628,2019/4/9,shot,gun,32,M,W,Henry County,IN,FALSE,attack,Not fleeing,FALSE
4629,2019/4/9,shot,gun,33,M,B,Louisville,KY,FALSE,attack,Not fleeing,FALSE
4645,2019/4/10,shot,gun,27,M,B,Shreveport,LA,FALSE,attack,Car,FALSE
4658,2019/4/10,shot,gun,21,M,H,Indio,CA,FALSE,other,Not fleeing,FALSE
4659,2019/4/10,shot,gun,47,M,W,Pinellas Park,FL,FALSE,attack,Not fleeing,FALSE
4661,2019/4/10,shot,gun,57,M,W,Mexico Beach,FL,FALSE,other,Not fleeing,FALSE
4644,2019/4/11,shot,gun,20,M,,Canutillo,TX,FALSE,undetermined,Not fleeing,FALSE
4662,2019/4/11,shot,gun,34,M,B,St. Louis,MO,FALSE,attack,Foot,FALSE
4664,2019/4/11,shot,unarmed,34,M,B,Boerne,TX,FALSE,attack,Foot,FALSE
4665,2019/4/11,shot,gun,30,M,W,DeLand,FL,TRUE,attack,Car,FALSE
4666,2019/4/11,shot,vehicle,29,F,H,Ahwatukee,AZ,FALSE,other,Car,FALSE
4640,2019/4/12,shot,gun,28,M,B,Clinton,LA,FALSE,attack,Not fleeing,FALSE
4643,2019/4/12,shot,wrench,39,M,H,Buckeye,AZ,TRUE,attack,Not fleeing,TRUE
4663,2019/4/12,shot,knife,54,M,A,Richmond,CA,FALSE,attack,Not fleeing,FALSE
4633,2019/4/14,shot,gun,27,M,W,Dalhart,TX,FALSE,other,Foot,FALSE
4634,2019/4/14,shot,knife,32,M,B,New York,NY,FALSE,other,Not fleeing,TRUE
4636,2019/4/14,shot,knife,32,M,N,Rushville,NE,FALSE,other,Foot,FALSE
4639,2019/4/14,shot,gun,47,M,W,Los Angeles,CA,FALSE,undetermined,Foot,FALSE
4655,2019/4/14,shot,gun,33,M,W,Portland,OR,FALSE,attack,Not fleeing,FALSE
4635,2019/4/14,shot and Tasered,walking stick,42,M,N,Red Bluff,CA,TRUE,other,Foot,FALSE
4632,2019/4/15,shot,knife,,M,W,Pigeon Forge,TN,TRUE,other,Not fleeing,FALSE
4638,2019/4/16,shot,knife,24,M,,Lee,NY,TRUE,other,Not fleeing,FALSE
4641,2019/4/16,shot,vehicle,24,M,W,Fountain Inn,SC,FALSE,attack,Car,FALSE
5412,2019/4/16,shot,sword,42,M,W,Montesano,WA,TRUE,other,Not fleeing,FALSE
4642,2019/4/17,shot,gun,34,M,B,Flint,MI,FALSE,attack,Not fleeing,FALSE
4648,2019/4/17,shot,knife,46,M,W,Pentress,WV,TRUE,attack,Foot,TRUE
4637,2019/4/18,shot,gun,40,M,N,Coon Rapids,MN,FALSE,attack,Foot,TRUE
4646,2019/4/18,shot,gun,30,M,W,Fremont,CA,FALSE,attack,Not fleeing,TRUE
4647,2019/4/18,shot,gun,42,M,H,New York,NY,FALSE,attack,Foot,FALSE
4650,2019/4/20,shot,knife,30,M,W,Raleigh,NC,FALSE,attack,Not fleeing,FALSE
4651,2019/4/20,shot,gun,63,M,W,Athens,GA,TRUE,attack,Not fleeing,TRUE
4653,2019/4/20,shot,vehicle,18,M,H,Wethersfield,CT,FALSE,attack,Foot,FALSE
4891,2019/4/20,shot,gun,29,M,H,Colorado Springs,CO,FALSE,attack,Not fleeing,TRUE
4652,2019/4/21,shot,gun,42,M,W,Little Rock,AR,FALSE,attack,Foot,FALSE
4649,2019/4/22,shot,gun,32,M,H,Los Angeles,CA,FALSE,attack,,TRUE
4654,2019/4/22,shot,gun,46,M,,Watauga,TX,FALSE,attack,Not fleeing,FALSE
5413,2019/4/22,shot,gun,50,M,,Shelby,MT,FALSE,attack,Not fleeing,FALSE
4667,2019/4/24,shot,undetermined,29,M,W,Owingsville,KY,FALSE,attack,Car,FALSE
4892,2019/4/24,shot,knife,29,M,W,Colorado Springs,CO,FALSE,attack,Not fleeing,FALSE
4681,2019/4/25,shot,gun,51,M,W,Apex,NC,FALSE,attack,,FALSE
5414,2019/4/25,shot,gun,23,M,,Lemoore,CA,FALSE,attack,Car,FALSE
4686,2019/4/26,shot,gun,43,M,,Clarksville,IN,TRUE,attack,Not fleeing,TRUE
5415,2019/4/26,shot,rock,23,M,B,Denver,CO,TRUE,attack,Not fleeing,FALSE
4684,2019/4/28,shot,gun,47,M,H,Sparks,NV,TRUE,other,Not fleeing,FALSE
4685,2019/4/28,shot,gun,45,M,H,Austin,TX,TRUE,other,Not fleeing,TRUE
4683,2019/4/29,shot,knife,42,M,W,Portland,OR,FALSE,attack,Not fleeing,FALSE
4693,2019/4/29,shot,toy weapon,26,M,H,Phoenix,AZ,FALSE,attack,Foot,FALSE
4694,2019/4/29,shot,gun,29,M,W,Hancock County,MS,FALSE,attack,Foot,FALSE
4695,2019/4/29,shot,hammer,49,F,A,Welch,WV,FALSE,other,Not fleeing,FALSE
4692,2019/4/29,shot and Tasered,unarmed,17,M,B,Edmond,OK,FALSE,attack,Foot,FALSE
4687,2019/4/30,shot,gun,,M,H,Los Angeles,CA,FALSE,attack,Foot,FALSE
4690,2019/4/30,shot,knife,45,F,W,Welcome,NC,FALSE,other,Not fleeing,FALSE
4691,2019/4/30,shot,knife,,M,,Perris,CA,FALSE,other,Not fleeing,FALSE
4688,2019/5/1,shot,knife,51,M,H,Miami,FL,FALSE,other,Not fleeing,FALSE
4689,2019/5/1,shot,gun,37,M,H,Meadowlake,NM,FALSE,attack,Not fleeing,FALSE
4697,2019/5/1,shot,knife,,M,,Bruce,FL,FALSE,other,Not fleeing,FALSE
4712,2019/5/1,shot,gun,28,M,W,Hiltons,VA,FALSE,attack,Foot,FALSE
4696,2019/5/2,shot,unarmed,52,M,W,Glenwood,GA,FALSE,attack,Other,FALSE
4709,2019/5/2,shot,gun,76,M,,Parkville,MD,TRUE,attack,Not fleeing,TRUE
4710,2019/5/2,shot,gun,37,M,H,Cedar Hill,TX,FALSE,other,Car,FALSE
4705,2019/5/4,shot,vehicle,,M,,San Jose,CA,FALSE,attack,Car,TRUE
4706,2019/5/4,shot,gun,37,M,W,Hermantown,MN,FALSE,attack,Foot,FALSE
4708,2019/5/4,shot,unarmed,25,M,W,Spokane,WA,TRUE,other,Foot,FALSE
5416,2019/5/4,shot,baseball bat,35,M,A,Stockton,CA,FALSE,attack,Not fleeing,FALSE
5417,2019/5/4,shot and Tasered,knife,35,M,,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE
4707,2019/5/5,shot,knife,61,M,H,Angel Fire,NM,FALSE,other,Not fleeing,FALSE
4699,2019/5/6,shot,gun,33,M,H,Mesa,AZ,FALSE,other,Not fleeing,FALSE
4698,2019/5/7,shot,gun,34,M,H,Milwaukee,WI,FALSE,other,Not fleeing,FALSE
4704,2019/5/7,shot,gun,59,M,W,Lumberton,MS,FALSE,other,Not fleeing,FALSE
4735,2019/5/7,shot,gun,32,M,H,Goleta,CA,FALSE,attack,Not fleeing,FALSE
4700,2019/5/9,shot,vehicle,31,M,,Wytheville,VA,FALSE,attack,Car,FALSE
4701,2019/5/9,shot,gun,49,M,H,Montebello,CA,FALSE,attack,Not fleeing,FALSE
4702,2019/5/9,shot,knife,31,M,B,Seattle,WA,TRUE,attack,Not fleeing,TRUE
4703,2019/5/9,shot,gun,29,M,H,Phoenix,AZ,FALSE,attack,Not fleeing,FALSE
4734,2019/5/10,shot,gun,25,M,B,Tulsa,OK,TRUE,attack,Foot,TRUE
4713,2019/5/11,shot,gun,26,M,B,Chicago,IL,FALSE,attack,Foot,FALSE
4714,2019/5/11,shot,gun,,M,B,Savannah,GA,FALSE,attack,Foot,FALSE
4715,2019/5/11,shot,gun,39,M,W,Tunbridge,VT,FALSE,attack,Not fleeing,FALSE
4716,2019/5/11,shot,gun,43,M,,Parks,AZ,FALSE,other,Car,FALSE
4717,2019/5/11,shot,gun,26,M,H,South Sioux City,NE,FALSE,attack,Not fleeing,FALSE
4718,2019/5/13,shot,knife,36,M,B,Gardena,CA,FALSE,attack,Not fleeing,TRUE
4719,2019/5/13,shot,Taser,45,F,B,Baytown,TX,FALSE,attack,Not fleeing,FALSE
4720,2019/5/13,shot,gun,45,M,W,Rising Sun,MD,TRUE,attack,Not fleeing,FALSE
4722,2019/5/14,shot,gun,54,M,W,Las Vegas,NV,TRUE,other,Not fleeing,FALSE
4721,2019/5/15,shot,knife,43,M,H,Tamarac,FL,FALSE,attack,,FALSE
5227,2019/5/15,shot,gun,,M,B,Appleton,WI,TRUE,attack,Not fleeing,TRUE
5418,2019/5/15,shot,vehicle,30,M,B,Louisville,KY,FALSE,attack,Car,FALSE
4729,2019/5/16,shot,gun,,M,H,Palm Beach Gardens,FL,FALSE,attack,Not fleeing,FALSE
4733,2019/5/16,shot,gun,58,F,W,New Boston,TX,TRUE,attack,Not fleeing,FALSE
4730,2019/5/17,shot,knife,39,M,H,Davie,FL,FALSE,other,Not fleeing,FALSE
4732,2019/5/17,shot,gun,40,M,B,New Orleans,LA,FALSE,attack,,TRUE
5007,2019/5/17,shot,gun,36,M,B,Pasadena,CA,FALSE,attack,Not fleeing,TRUE
4728,2019/5/18,shot,undetermined,27,M,N,Tonalea,AZ,FALSE,undetermined,,FALSE
4731,2019/5/18,shot,knife,20,M,H,Garden Grove,CA,TRUE,attack,Not fleeing,FALSE
4725,2019/5/19,shot,gun,17,M,H,Phoenix,AZ,FALSE,attack,Foot,FALSE
4727,2019/5/19,shot,unknown weapon,59,M,H,Huron,CA,FALSE,attack,Not fleeing,FALSE
4736,2019/5/19,shot,gun,47,F,W,Carlsbad,NM,FALSE,attack,Not fleeing,FALSE
4742,2019/5/19,shot,gun,45,M,O,Miami Gardens,FL,FALSE,attack,Not fleeing,FALSE
5419,2019/5/19,shot,gun,46,M,,Trinidad,CO,FALSE,attack,Car,FALSE
4723,2019/5/20,shot,gun,34,F,,Blackwell,OK,FALSE,attack,Car,FALSE
4724,2019/5/20,shot,knife,46,M,H,Archdale,NC,FALSE,attack,Not fleeing,FALSE
4726,2019/5/20,shot,knife,26,M,B,Auburn,WA,FALSE,attack,Not fleeing,FALSE
4741,2019/5/21,shot,hammer,21,M,H,Los Angeles,CA,FALSE,other,,FALSE
5420,2019/5/21,shot,gun,29,M,W,Auburn,ME,FALSE,attack,Not fleeing,FALSE
4755,2019/5/22,shot,gun,33,M,W,Ashland,WI,FALSE,other,Car,FALSE
5421,2019/5/22,shot,vehicle,32,M,,Montgomery Creek,KY,FALSE,attack,Car,FALSE
5422,2019/5/22,shot,gun,47,M,W,Inman,SC,FALSE,attack,Not fleeing,FALSE
5423,2019/5/22,shot,gun,22,M,B,Chicago,IL,TRUE,attack,Not fleeing,FALSE
5437,2019/5/22,shot,gun,,M,,Orange Park,FL,FALSE,attack,Not fleeing,FALSE
4743,2019/5/23,shot,unarmed,41,M,W,Montgomery,NY,FALSE,other,Not fleeing,FALSE
4760,2019/5/23,shot,gun,28,M,,Pearl River County,MS,TRUE,attack,Car,FALSE
5438,2019/5/23,shot,gun,56,M,W,Wichita,KS,TRUE,attack,Not fleeing,FALSE
4740,2019/5/24,shot,gun,41,M,W,Indian River County,FL,FALSE,attack,Car,FALSE
4744,2019/5/24,shot,gun,35,M,H,Houston,TX,FALSE,other,Not fleeing,FALSE
5439,2019/5/24,shot,unknown weapon,59,M,O,Fort Lauderdale,FL,FALSE,other,Other,FALSE
4737,2019/5/26,shot,gun,30,M,B,Kansas City,MO,FALSE,attack,Foot,FALSE
4739,2019/5/26,shot,gun,48,M,,Odessa,TX,FALSE,attack,,FALSE
4738,2019/5/27,shot,gun,49,M,W,Wichita,KS,TRUE,attack,Foot,FALSE
4745,2019/5/27,shot,gun,41,M,B,Joliet,IL,FALSE,attack,Not fleeing,FALSE
4746,2019/5/28,shot,gun,21,M,B,Chicago,IL,FALSE,other,Not fleeing,FALSE
4758,2019/5/29,shot,gun,62,M,W,Wilmington,NC,TRUE,attack,Not fleeing,FALSE
4754,2019/5/30,shot,gun,,F,,Ontario,CA,TRUE,other,Not fleeing,FALSE
4756,2019/5/30,shot,gun,32,F,B,Huntsville,AL,TRUE,attack,Not fleeing,FALSE
4757,2019/5/30,shot,gun,22,M,H,Amarillo,TX,FALSE,attack,Foot,FALSE
4759,2019/5/30,shot,gun,58,M,W,Havre de Grace,MD,TRUE,other,Not fleeing,FALSE
4749,2019/5/31,shot,vehicle,32,M,W,Gorham,ME,FALSE,attack,Car,FALSE
4753,2019/5/31,shot,unarmed,26,M,A,Auburn,WA,TRUE,other,Not fleeing,FALSE
4750,2019/6/1,shot,undetermined,35,M,W,Bartlesville,OK,TRUE,undetermined,Not fleeing,FALSE
4751,2019/6/1,shot,gun,27,M,W,Anderson,CA,FALSE,other,Not fleeing,FALSE
4752,2019/6/1,shot,knife,35,M,B,Shreveport,LA,FALSE,attack,Not fleeing,FALSE
5445,2019/6/1,shot,flashlight,38,M,,Fort Worth,TX,TRUE,attack,Not fleeing,FALSE
4748,2019/6/2,shot,crowbar,23,M,B,Walnut Creek,CA,TRUE,attack,Not fleeing,TRUE
4747,2019/6/3,shot,gun,59,M,W,Collierville,TN,TRUE,attack,Not fleeing,FALSE
4761,2019/6/3,shot,gun,23,M,W,San Ysidro,CA,TRUE,attack,Car,FALSE
4762,2019/6/3,shot,gun,43,M,B,Ardsley,NY,FALSE,attack,,FALSE
4803,2019/6/3,shot,undetermined,41,M,B,Detroit,MI,FALSE,other,Car,FALSE
4763,2019/6/4,shot,knife,56,M,W,Davidsonville,MD,FALSE,other,Not fleeing,FALSE
4767,2019/6/4,shot,gun,45,M,W,Indialantic,FL,FALSE,attack,Not fleeing,FALSE
4764,2019/6/5,shot,gun,28,M,H,Bernalillo,NM,FALSE,other,Not fleeing,FALSE
4765,2019/6/5,shot,gun,,M,W,Jonesboro,AR,TRUE,other,Not fleeing,FALSE
4766,2019/6/5,shot,knife,54,M,W,Trinity,NC,TRUE,attack,Not fleeing,FALSE
4776,2019/6/5,shot,gun,39,M,W,Escalon,CA,FALSE,attack,Not fleeing,FALSE
4773,2019/6/6,shot,unarmed,,M,B,Los Angeles,CA,FALSE,other,Car,FALSE
4774,2019/6/6,shot,sharp object,41,M,H,Los Angeles,CA,FALSE,other,Not fleeing,TRUE
4775,2019/6/6,shot,gun,27,M,B,Los Angeles,CA,FALSE,other,Not fleeing,FALSE
4804,2019/6/6,shot,gun,70,M,W,Braxton,MS,TRUE,attack,,FALSE
4805,2019/6/6,shot,gun,,M,H,Modesto,CA,FALSE,attack,Not fleeing,FALSE
4829,2019/6/6,shot,gun,35,M,H,San Gabriel,CA,FALSE,attack,Not fleeing,FALSE
4830,2019/6/6,shot,gun,26,M,B,St. Louis,MO,FALSE,attack,Foot,FALSE
5446,2019/6/6,shot,gun,58,M,,Bonnyman,KY,FALSE,attack,Not fleeing,FALSE
4831,2019/6/7,shot,gun,46,M,W,Bristol,TN,FALSE,other,Not fleeing,FALSE
4769,2019/6/8,shot,gun,39,M,B,Clearwater,FL,FALSE,other,Not fleeing,FALSE
4772,2019/6/8,shot,ax,33,F,H,Fresno,CA,TRUE,attack,Not fleeing,TRUE
4768,2019/6/9,shot,gun,20,M,B,Fort Worth,TX,FALSE,other,Foot,FALSE
4770,2019/6/9,shot,knife,38,M,W,Portland,OR,FALSE,other,Not fleeing,FALSE
4832,2019/6/9,shot,gun,41,M,W,Shirley,AR,FALSE,attack,Not fleeing,FALSE
4833,2019/6/9,shot,gun,32,M,H,Menifee,CA,FALSE,attack,Car,FALSE
4771,2019/6/10,shot,vehicle,,M,W,Kingsport,TN,FALSE,attack,Not fleeing,FALSE
4778,2019/6/10,shot,gun,24,M,B,Oklahoma City,OK,FALSE,other,Not fleeing,TRUE
4779,2019/6/10,shot,gun,19,M,B,Lawton,OK,TRUE,other,Car,FALSE
4777,2019/6/11,shot,knife,27,M,B,Porteau,OK,FALSE,attack,Not fleeing,FALSE
4781,2019/6/11,shot,barstool,40,M,H,Orlando,FL,TRUE,attack,Not fleeing,FALSE
4787,2019/6/11,shot,unknown weapon,61,M,W,Hopkins County,TX,FALSE,other,Not fleeing,FALSE
5447,2019/6/11,shot,toy weapon,56,M,,San Leandro,CA,TRUE,other,Not fleeing,FALSE
5448,2019/6/11,shot,gun,52,M,,Riverside,CA,FALSE,attack,Not fleeing,FALSE
4780,2019/6/12,shot,vehicle,20,M,B,Memphis,TN,FALSE,attack,Foot,FALSE
5449,2019/6/12,shot,undetermined,35,M,H,Farmers Branch,TX,FALSE,other,Car,FALSE
4782,2019/6/13,shot,vehicle,17,M,B,Rockville,MD,FALSE,attack,Car,FALSE
4784,2019/6/13,shot,vehicle,22,M,B,Jacksonville,AR,FALSE,attack,Car,FALSE
4783,2019/6/14,shot,undetermined,,M,,Delano,CA,FALSE,undetermined,Foot,FALSE
4791,2019/6/15,shot,undetermined,45,M,W,Belmont,NH,FALSE,undetermined,,FALSE
4792,2019/6/15,shot,knife,20,M,B,Renton,WA,TRUE,attack,,FALSE
4793,2019/6/15,shot,unknown weapon,18,M,B,Racine,WI,FALSE,other,Other,FALSE
4794,2019/6/15,shot,gun,28,M,B,Birmingham,AL,FALSE,attack,Car,FALSE
4796,2019/6/15,shot,knife,38,M,H,Toppenish,WA,FALSE,other,Not fleeing,FALSE
5450,2019/6/15,shot,gun,,M,,Pearland,TX,FALSE,other,Not fleeing,FALSE
4786,2019/6/16,shot,knife,53,M,B,South Bend,IN,FALSE,attack,Not fleeing,FALSE
4790,2019/6/16,shot,gun,31,M,H,Tucson,AZ,FALSE,attack,,FALSE
4795,2019/6/16,shot,gun,48,M,W,Fairbanks,AK,FALSE,attack,Not fleeing,FALSE
4788,2019/6/17,shot,vehicle,20,M,H,Brownsville,TX,FALSE,attack,Car,FALSE
4789,2019/6/17,shot,gun,35,M,H,Las Cruces,NM,FALSE,attack,Car,FALSE
4802,2019/6/17,shot,gun,22,M,W,Dallas,TX,TRUE,attack,Foot,FALSE
4797,2019/6/18,shot,knife,18,M,H,Centralia,WA,FALSE,other,Not fleeing,FALSE
4798,2019/6/18,shot,gun,34,M,,Friendly Hills,CO,FALSE,attack,Not fleeing,FALSE
4799,2019/6/18,shot,toy weapon,74,M,B,Syracuse,NY,FALSE,attack,Not fleeing,FALSE
4800,2019/6/20,shot,gun,33,M,H,Mission,TX,FALSE,attack,Foot,FALSE
4965,2019/6/20,shot,gun,38,M,,Tulsa,OK,FALSE,attack,Car,TRUE
5451,2019/6/20,shot,gun,38,M,,Ashville,OH,FALSE,other,Car,FALSE
4806,2019/6/22,shot,gun,26,M,H,Big Sur,CA,FALSE,attack,,FALSE
4807,2019/6/22,shot,gun,41,M,W,Phoenix,MD,FALSE,other,,TRUE
4811,2019/6/23,shot,knife,29,M,W,Springfield,OH,TRUE,attack,Foot,FALSE
4808,2019/6/24,shot,gun,19,M,B,Boston,MA,FALSE,attack,Car,TRUE
4812,2019/6/24,shot,gun,61,M,B,Englewood,FL,FALSE,attack,Not fleeing,FALSE
5452,2019/6/24,shot,knife,34,M,W,Seminole,TX,FALSE,attack,Not fleeing,FALSE
4809,2019/6/25,shot,knife,35,M,H,San Antonio,TX,TRUE,other,Not fleeing,FALSE
4810,2019/6/25,shot,knife,,M,,Miami,FL,FALSE,other,Not fleeing,FALSE
4815,2019/6/25,shot,knife,43,M,W,Menasha,WI,FALSE,other,Not fleeing,FALSE
4813,2019/6/26,shot,sword,50,M,W,Timberville,VA,FALSE,attack,Not fleeing,FALSE
4816,2019/6/26,shot,sharp object,32,M,B,Sugarcreek,OH,FALSE,attack,Not fleeing,TRUE
4814,2019/6/27,shot,gun,50,M,B,Springfield,FL,FALSE,attack,Not fleeing,FALSE
4817,2019/6/27,shot,undetermined,54,M,B,Orangeburg,SC,FALSE,undetermined,,FALSE
4818,2019/6/27,shot,gun,35,M,W,Wolfe County,KY,FALSE,other,Not fleeing,FALSE
4819,2019/6/27,shot,gun,33,M,W,Omaha,NE,TRUE,attack,Not fleeing,FALSE
4820,2019/6/27,shot,undetermined,18,M,H,Los Angeles,CA,FALSE,other,Not fleeing,FALSE
4821,2019/6/27,shot,vehicle,50,M,W,Tulsa,OK,FALSE,attack,Car,FALSE
4822,2019/6/27,shot,gun,41,M,H,Yucca Valley,CA,FALSE,attack,Not fleeing,FALSE
4824,2019/6/28,shot,gun,37,M,B,Pueblo,CO,FALSE,other,Car,FALSE
4827,2019/6/28,shot,gun,76,M,,Smyrna,TN,FALSE,attack,Not fleeing,FALSE
4828,2019/6/28,shot,gun,,M,,Houston,TX,FALSE,attack,Car,FALSE
4840,2019/6/28,shot,gun,19,M,W,Pearl,MS,FALSE,attack,Not fleeing,FALSE
5454,2019/6/28,shot,gun,40,M,,Bacliff,TX,FALSE,attack,Not fleeing,FALSE
4826,2019/6/29,shot,gun,61,M,W,Denton County,TX,FALSE,attack,,FALSE
5455,2019/6/29,shot,gun,61,M,W,Lantana,TX,FALSE,attack,Not fleeing,TRUE
4823,2019/7/1,shot,gun,22,M,H,Denver,CO,FALSE,attack,Not fleeing,FALSE
4834,2019/7/1,shot,gun,52,M,W,Pontotoc County,MS,FALSE,attack,Car,FALSE
4835,2019/7/1,shot,knife,23,M,A,Athens,GA,TRUE,attack,Not fleeing,TRUE
4836,2019/7/1,shot,knife,67,M,B,Port St. Lucie,FL,FALSE,other,Not fleeing,FALSE
4837,2019/7/2,shot,ax,44,M,W,Bagley Township,MI,TRUE,attack,,FALSE
4838,2019/7/2,shot,gun,23,M,O,Eagan,MN,FALSE,other,Foot,TRUE
4839,2019/7/2,shot,gun,,M,,Albuquerque,NM,FALSE,attack,Not fleeing,FALSE
4841,2019/7/2,shot,gun,39,M,B,Elyria,OH,FALSE,attack,Car,FALSE
4843,2019/7/3,shot,hammer,53,M,W,Salem,IN,FALSE,other,Not fleeing,FALSE
4850,2019/7/3,shot,screwdriver,39,M,N,Poulsbo,WA,TRUE,other,Not fleeing,FALSE
4855,2019/7/3,shot,knife,26,M,W,West Des Moines,IA,TRUE,other,Not fleeing,FALSE
4857,2019/7/3,shot,toy weapon,38,F,H,El Paso,TX,FALSE,attack,Not fleeing,FALSE
4979,2019/7/3,shot,unarmed,49,M,A,Chino,CA,FALSE,other,Not fleeing,TRUE
4856,2019/7/4,shot,gun,34,M,H,Lakewood,CO,FALSE,attack,Foot,FALSE
4854,2019/7/4,shot and Tasered,piece of wood,47,M,H,Roswell,GA,FALSE,attack,Not fleeing,FALSE
4845,2019/7/5,shot,undetermined,34,M,H,West Jordan,UT,FALSE,undetermined,Foot,FALSE
4847,2019/7/5,shot,gun,58,M,W,Mountain Grove,MO,FALSE,attack,Not fleeing,FALSE
4848,2019/7/5,shot,toy weapon,17,F,W,Anaheim,CA,TRUE,attack,Not fleeing,TRUE
4849,2019/7/5,shot,unarmed,21,M,W,Oak View,CA,FALSE,attack,Not fleeing,FALSE
4852,2019/7/5,shot,knife,37,M,H,Ruskin,FL,FALSE,other,Not fleeing,FALSE
4846,2019/7/6,shot,gun,43,M,B,Rosedale,MD,FALSE,attack,Other,FALSE
4842,2019/7/7,shot,knife,61,M,W,Jacksonville,AR,TRUE,attack,Not fleeing,FALSE
4844,2019/7/7,shot,gun,28,M,B,Pensacola,FL,FALSE,attack,Car,FALSE
4851,2019/7/7,shot,gun,41,M,W,Timberville,VA,FALSE,other,Not fleeing,FALSE
5459,2019/7/7,shot,gun,43,M,,Tularosa,NM,FALSE,attack,Not fleeing,FALSE
4866,2019/7/8,shot,gun,23,M,W,Brooklyn,OH,TRUE,attack,Not fleeing,FALSE
4858,2019/7/9,shot,undetermined,36,M,H,Bakersfield,CA,FALSE,undetermined,Not fleeing,FALSE
4860,2019/7/9,shot,gun,23,M,B,Greenville,NC,FALSE,attack,Not fleeing,FALSE
4862,2019/7/9,shot,gun,26,M,W,Citrus Heights,CA,FALSE,attack,,FALSE
4859,2019/7/9,shot and Tasered,knife,36,M,,Rancho Mirage,CA,FALSE,attack,Not fleeing,TRUE
4861,2019/7/10,shot,knife,32,M,B,Adelanto,CA,FALSE,attack,Foot,FALSE
4865,2019/7/10,shot,gun,62,M,W,Kansas City,KS,FALSE,attack,Not fleeing,FALSE
4864,2019/7/11,shot,knife,33,M,H,Jacksonville,FL,FALSE,attack,Not fleeing,FALSE
4904,2019/7/11,shot,knife,32,M,W,Arpin,WI,TRUE,attack,Not fleeing,FALSE
4872,2019/7/13,shot,gun,69,M,W,Tacoma,WA,FALSE,other,Not fleeing,FALSE
4879,2019/7/13,shot,unarmed,35,M,H,Kirkland,WA,FALSE,attack,Not fleeing,FALSE
4885,2019/7/13,shot,gun,46,M,W,Coleman,FL,FALSE,attack,Not fleeing,FALSE
5460,2019/7/13,shot,knife,46,M,B,Orange,NJ,FALSE,other,Foot,FALSE
4870,2019/7/14,shot,gun,22,M,B,Hollywood,FL,FALSE,attack,Car,FALSE
4877,2019/7/14,shot,gun,20,M,B,Penn Hills,PA,FALSE,attack,Foot,FALSE
5461,2019/7/14,shot,gun,30,M,B,Dallas,TX,FALSE,attack,Not fleeing,FALSE
4869,2019/7/15,shot,gun,49,M,B,Baltimore,MD,FALSE,attack,Not fleeing,TRUE
4876,2019/7/15,shot,toy weapon,43,M,W,Salt Lake City,UT,TRUE,other,Not fleeing,TRUE
4884,2019/7/16,shot,knife,52,M,H,Chino Hills,CA,FALSE,attack,Not fleeing,FALSE
4906,2019/7/16,shot,gun,62,M,,Memphis,IN,TRUE,attack,Not fleeing,FALSE
5462,2019/7/16,shot,gun,56,M,W,Porterdale,GA,FALSE,attack,Not fleeing,FALSE
5463,2019/7/16,shot,gun,36,M,W,Lake Jackson,TX,FALSE,attack,Car,FALSE
5465,2019/7/16,shot,gun,40,F,W,Lake Jackson,TX,FALSE,attack,Car,FALSE
4875,2019/7/17,shot,toy weapon,52,M,B,Modesto,CA,FALSE,attack,Not fleeing,TRUE
4882,2019/7/17,shot,gun,35,M,W,McAlester,OK,FALSE,attack,Car,FALSE
4883,2019/7/17,shot,gun,35,M,B,Birmingham,AL,FALSE,attack,Foot,FALSE
4868,2019/7/18,shot,gun,73,M,,Medford,OR,TRUE,attack,Not fleeing,FALSE
4873,2019/7/18,shot,gun,39,M,,Stone County,AR,FALSE,attack,,FALSE
4874,2019/7/18,shot,knife,53,M,H,Pueblo,CO,FALSE,attack,Not fleeing,FALSE
4880,2019/7/18,shot,gun,23,M,B,Metairie,LA,FALSE,other,Not fleeing,FALSE
